Sample Time,xECG,ivECG,Error,Error Description,User State,User CM Marker,xECG_filtered,ivECG_filtered
1.808,9.448752,-68.406432,NA,NA,,NA,-0.097106,-0.061100
1.812,9.486912,-68.001984,NA,NA,,NA,-0.104812,-0.069283
1.816,9.434448,-67.995888,NA,NA,,NA,-0.107494,-0.069619
1.82,9.372576,-68.416800,NA,NA,,NA,-0.107506,-0.070964
1.824,9.387936,-68.509296,NA,NA,,NA,-0.111093,-0.070969
1.828,9.414432,-68.160288,NA,NA,,NA,-0.112202,-0.069443
1.832,9.359712,-68.060640,NA,NA,,NA,-0.114214,-0.075145
1.836,9.313824,-68.421072,NA,NA,,NA,-0.115603,-0.088848
1.84,9.346704,-68.567568,NA,NA,,NA,-0.114996,-0.096199
1.844,9.360816,-68.271072,NA,NA,,NA,-0.112126,-0.090702
1.848,9.361872,-68.050128,NA,NA,,NA,-0.107846,-0.086312
1.852,9.327168,-68.349504,NA,NA,,NA,-0.103510,-0.093770
1.856,9.342336,-68.586624,NA,NA,,NA,-0.100416,-0.102891
1.86,9.362640,-68.362176,NA,NA,,NA,-0.099418,-0.102262
1.864,9.342864,-68.087472,NA,NA,,NA,-0.100619,-0.100327
1.868,9.286944,-68.323248,NA,NA,,NA,-0.103267,-0.111228
1.872,9.278976,-68.644512,NA,NA,,NA,-0.106044,-0.129662
1.876,9.333888,-68.442528,NA,NA,,NA,-0.107779,-0.136255
1.88,9.363984,-68.092560,NA,NA,,NA,-0.108048,-0.126660
1.884,9.299280,-68.272032,NA,NA,,NA,-0.107251,-0.120342
1.888,9.256080,-68.660496,NA,NA,,NA,-0.106183,-0.133309
1.892,9.292560,-68.538240,NA,NA,,NA,-0.105516,-0.153602
1.896,9.339312,-68.161776,NA,NA,,NA,-0.105713,-0.157402
1.9,9.303936,-68.229696,NA,NA,,NA,-0.107182,-0.143577
1.904,9.257856,-68.639712,NA,NA,,NA,-0.110075,-0.136169
1.908,9.282144,-68.615040,NA,NA,,NA,-0.113829,-0.151180
1.912,9.311088,-68.243616,NA,NA,,NA,-0.117186,-0.173633
1.916,9.282048,-68.206320,NA,NA,,NA,-0.118949,-0.176179
1.92,9.222912,-68.603424,NA,NA,,NA,-0.119371,-0.175915
1.924,9.255696,-68.675952,NA,NA,,NA,-0.117989,-0.164393
1.928,9.292512,-68.329776,NA,NA,,NA,-0.116336,-0.179351
1.932,9.269904,-68.192784,NA,NA,,NA,-0.115134,-0.200337
1.936,9.196704,-68.584896,NA,NA,,NA,-0.114854,-0.196889
1.94,9.220560,-68.754816,NA,NA,,NA,-0.115869,-0.177268
1.944,9.271008,-68.440656,NA,NA,,NA,-0.118357,-0.175888
1.948,9.270576,-68.201712,NA,NA,,NA,-0.121852,-0.198574
1.952,9.209424,-68.519040,NA,NA,,NA,-0.125021,-0.216606
1.956,9.199392,-68.799984,NA,NA,,NA,-0.126187,-0.213431
1.96,9.237648,-68.535792,NA,NA,,NA,-0.124087,-0.201782
1.964,9.248160,-68.214864,NA,NA,,NA,-0.118180,-0.194557
1.968,9.183792,-68.493312,NA,NA,,NA,-0.108428,-0.189645
1.972,9.171600,-68.843376,NA,NA,,NA,-0.094829,-0.182791
1.976,9.214608,-68.641776,NA,NA,,NA,-0.077254,-0.171944
1.98,9.246672,-68.252784,NA,NA,,NA,-0.056118,-0.152664
1.984,9.209712,-68.414736,NA,NA,,NA,-0.033313,-0.124398
1.988,9.211872,-68.786544,NA,NA,,NA,-0.012265,-0.094261
1.992,9.295056,-68.625888,NA,NA,,NA,0.003396,-0.069289
1.996,9.341808,-68.201040,NA,NA,,NA,0.011905,-0.055964
2.0,9.311616,-68.272176,NA,NA,,NA,0.014673,-0.061973
2.004,9.298992,-68.679408,NA,NA,,NA,0.015616,-0.080318
2.008,9.341232,-68.622048,NA,NA,,NA,0.018726,-0.083152
2.012,9.349776,-68.249232,NA,NA,,NA,0.025432,-0.054721
2.016,9.320016,-68.251536,NA,NA,,NA,0.033271,-0.006961
2.02,9.297552,-68.637600,NA,NA,,NA,0.038052,0.007340
2.024,9.360624,-68.666784,NA,NA,,NA,0.035338,0.000058
2.028,9.421056,-68.282976,NA,NA,,NA,0.023214,-0.013148
2.032,9.391152,-68.182608,NA,NA,,NA,0.002934,-0.031008
2.036,9.305280,-68.596128,NA,NA,,NA,-0.022078,-0.060694
2.04,9.294000,-68.776176,NA,NA,,NA,-0.048001,-0.095060
2.044,9.305904,-68.482128,NA,NA,,NA,-0.072055,-0.118748
2.048,9.282576,-68.301072,NA,NA,,NA,-0.093096,-0.130847
2.052,9.205488,-68.636256,NA,NA,,NA,-0.111244,-0.144492
2.056,9.166656,-68.928960,NA,NA,,NA,-0.126931,-0.165647
2.06,9.180384,-68.697168,NA,NA,,NA,-0.140136,-0.184417
2.064,9.190416,-68.407728,NA,NA,,NA,-0.150305,-0.189401
2.068,9.146736,-68.650272,NA,NA,,NA,-0.156807,-0.183285
2.072,9.128688,-68.971344,NA,NA,,NA,-0.159641,-0.179883
2.076,9.176736,-68.767632,NA,NA,,NA,-0.160174,-0.187268
2.08,9.180576,-68.414832,NA,NA,,NA,-0.161742,-0.196445
2.084,9.110880,-68.602512,NA,NA,,NA,-0.169534,-0.190852
2.088,9.084432,-68.978880,NA,NA,,NA,-0.188403,-0.172750
2.092,9.138672,-68.840016,NA,NA,,NA,-0.218092,-0.174795
2.096,9.191376,-68.441664,NA,NA,,NA,-0.248144,-0.226749
2.1,9.105888,-68.554416,NA,NA,,NA,-0.256228,-0.305934
2.104,9.040896,-68.984496,NA,NA,,NA,-0.212851,-0.338855
2.108,9.015264,-69.006240,NA,NA,,NA,-0.092500,-0.256159
2.112,9.010464,-68.667360,NA,NA,,NA,0.128372,-0.000576
2.116,9.074016,-68.550576,NA,NA,,NA,0.403392,0.355026
2.12,9.240432,-68.727600,NA,NA,,NA,0.707158,0.779695
2.124,9.605952,-68.439936,NA,NA,,NA,0.984434,1.164336
2.128,10.112304,-67.626096,NA,NA,,NA,1.180336,1.407394
2.132,10.464528,-67.121136,NA,NA,,NA,1.255336,1.478637
2.136,10.607616,-67.311360,NA,NA,,NA,1.196093,1.396368
2.14,10.725504,-67.393392,NA,NA,,NA,1.019679,1.165627
2.144,10.672560,-67.180704,NA,NA,,NA,0.769009,0.802125
2.148,10.376592,-67.236288,NA,NA,,NA,0.499656,0.403249
2.152,9.990672,-67.884528,NA,NA,,NA,0.262222,0.112507
2.156,9.581424,-68.582976,NA,NA,,NA,0.087273,-0.008200
2.16,9.366432,-68.572704,NA,NA,,NA,-0.020240,-0.020298
2.164,9.263328,-68.338080,NA,NA,,NA,-0.075163,-0.016622
2.168,9.185136,-68.623632,NA,NA,,NA,-0.099786,-0.036227
2.172,9.188256,-68.958960,NA,NA,,NA,-0.112603,-0.070205
2.176,9.213744,-68.764176,NA,NA,,NA,-0.123364,-0.099275
2.18,9.225936,-68.395632,NA,NA,,NA,-0.134503,-0.111674
2.184,9.141456,-68.609232,NA,NA,,NA,-0.145277,-0.111228
2.188,9.089328,-69.020256,NA,NA,,NA,-0.154886,-0.112677
2.192,9.138960,-68.875776,NA,NA,,NA,-0.163222,-0.121245
2.196,9.157152,-68.490768,NA,NA,,NA,-0.170230,-0.129355
2.2,9.112128,-68.583792,NA,NA,,NA,-0.175421,-0.135139
2.204,9.085680,-68.971152,NA,NA,,NA,-0.178015,-0.142101
2.208,9.148512,-68.881488,NA,NA,,NA,-0.182131,-0.134296
2.212,9.175056,-68.494176,NA,NA,,NA,-0.178153,-0.119135
2.216,9.118416,-68.511504,NA,NA,,NA,-0.172095,-0.102860
2.22,9.083280,-68.900832,NA,NA,,NA,-0.165187,-0.100840
2.224,9.138336,-68.928432,NA,NA,,NA,-0.158524,-0.106005
2.228,9.168912,-68.563152,NA,NA,,NA,-0.152730,-0.101244
2.232,9.116928,-68.472480,NA,NA,,NA,-0.147902,-0.087138
2.236,9.101616,-68.799552,NA,NA,,NA,-0.143725,-0.076632
2.24,9.152544,-68.910480,NA,NA,,NA,-0.139621,-0.072050
2.244,9.205056,-68.568048,NA,NA,,NA,-0.134880,-0.065668
2.248,9.195936,-68.358720,NA,NA,,NA,-0.128814,-0.056176
2.252,9.141840,-68.682720,NA,NA,,NA,-0.121068,-0.049692
2.256,9.150528,-68.904048,NA,NA,,NA,-0.111860,-0.047195
2.26,9.217632,-68.604768,NA,NA,,NA,-0.101843,-0.042151
2.264,9.232320,-68.299584,NA,NA,,NA,-0.091750,-0.031754
2.268,9.171504,-68.548128,NA,NA,,NA,-0.081874,-0.022242
2.272,9.156240,-68.851296,NA,NA,,NA,-0.071666,-0.018593
2.276,9.234240,-68.614752,NA,NA,,NA,-0.059859,-0.015052
2.28,9.266256,-68.253696,NA,NA,,NA,-0.045058,-0.002606
2.284,9.250992,-68.396736,NA,NA,,NA,-0.026399,0.018846
2.288,9.258240,-68.729472,NA,NA,,NA,-0.003925,0.043051
2.292,9.311952,-68.570400,NA,NA,,NA,0.021548,0.067301
2.296,9.328752,-68.189040,NA,NA,,NA,0.048926,0.092165
2.3,9.298368,-68.254848,NA,NA,,NA,0.077179,0.116409
2.304,9.297936,-68.592432,NA,NA,,NA,0.108815,0.118570
2.308,9.395712,-68.495232,NA,NA,,NA,0.136230,0.141835
2.312,9.487488,-68.057472,NA,NA,,NA,0.162460,0.167321
2.316,9.459504,-68.016336,NA,NA,,NA,0.187186,0.193295
2.32,9.456720,-68.375904,NA,NA,,NA,0.210027,0.217693
2.324,9.540096,-68.351712,NA,NA,,NA,0.230376,0.238223
2.328,9.588096,-67.974096,NA,NA,,NA,0.247159,0.252504
2.332,9.573456,-67.829040,NA,NA,,NA,0.258791,0.262808
2.336,9.552720,-68.175792,NA,NA,,NA,0.263345,0.272165
2.34,9.595632,-68.287440,NA,NA,,NA,0.258850,0.273229
2.344,9.641856,-67.947456,NA,NA,,NA,0.243856,0.255339
2.348,9.611952,-67.741008,NA,NA,,NA,0.218230,0.221530
2.352,9.537120,-68.072016,NA,NA,,NA,0.183804,0.180134
2.356,9.523344,-68.326176,NA,NA,,NA,0.144328,0.128532
2.36,9.537264,-68.071440,NA,NA,,NA,0.104409,0.069615
2.364,9.494016,-67.809408,NA,NA,,NA,0.067914,0.027057
2.368,9.387072,-68.109456,NA,NA,,NA,0.036733,0.012745
2.372,9.349008,-68.461920,NA,NA,,NA,0.010740,0.000502
2.376,9.395184,-68.241408,NA,NA,,NA,-0.011052,-0.033975
2.38,9.397200,-67.884816,NA,NA,,NA,-0.029350,-0.071932
2.384,9.305472,-68.100384,NA,NA,,NA,-0.044489,-0.083407
2.388,9.245568,-68.509296,NA,NA,,NA,-0.057019,-0.074193
2.392,9.310752,-68.347248,NA,NA,,NA,-0.067980,-0.071544
2.396,9.328128,-67.948080,NA,NA,,NA,-0.078464,-0.086512
2.4,9.268416,-68.057808,NA,NA,,NA,-0.091907,-0.105905
2.404,9.221904,-68.470944,NA,NA,,NA,-0.101387,-0.126218
2.408,9.255216,-68.415744,NA,NA,,NA,-0.108699,-0.129361
2.412,9.284304,-68.022816,NA,NA,,NA,-0.112500,-0.118980
2.416,9.241536,-68.025264,NA,NA,,NA,-0.112312,-0.113514
2.42,9.225216,-68.399376,NA,NA,,NA,-0.108881,-0.117615
2.424,9.295296,-68.391168,NA,NA,,NA,-0.104054,-0.112396
2.428,9.331056,-68.024112,NA,NA,,NA,-0.100159,-0.092089
2.432,9.260880,-67.969776,NA,NA,,NA,-0.098897,-0.082661
2.436,9.218064,-68.341872,NA,NA,,NA,-0.100329,-0.100576
2.44,9.268896,-68.426352,NA,NA,,NA,-0.102870,-0.121835
2.444,9.289248,-68.104176,NA,NA,,NA,-0.104450,-0.117608
2.448,9.266976,-67.923072,NA,NA,,NA,-0.104022,-0.095942
2.452,9.242832,-68.227248,NA,NA,,NA,-0.102163,-0.084163
2.456,9.291888,-68.404560,NA,NA,,NA,-0.100283,-0.089292
2.46,9.330192,-68.119584,NA,NA,,NA,-0.099231,-0.097254
2.464,9.338640,-67.835856,NA,NA,,NA,-0.098675,-0.098212
2.468,9.310848,-68.087376,NA,NA,,NA,-0.097795,-0.094514
2.472,9.316896,-68.372832,NA,NA,,NA,-0.096383,-0.090216
2.476,9.330144,-68.178192,NA,NA,,NA,-0.095142,-0.086780
2.48,9.315552,-67.871520,NA,NA,,NA,-0.095026,-0.086474
2.484,9.271008,-68.053296,NA,NA,,NA,-0.096406,-0.089703
2.488,9.290640,-68.375568,NA,NA,,NA,-0.098849,-0.090889
2.492,9.345888,-68.222592,NA,NA,,NA,-0.101611,-0.085643
2.496,9.356064,-67.874160,NA,NA,,NA,-0.104038,-0.064384
2.5,9.291264,-67.963872,NA,NA,,NA,-0.106441,-0.063129
2.504,9.274032,-68.363568,NA,NA,,NA,-0.108775,-0.067332
2.508,9.345408,-68.281056,NA,NA,,NA,-0.110783,-0.073324
2.512,9.379200,-67.903056,NA,NA,,NA,-0.111952,-0.080219
2.516,9.325248,-67.907616,NA,NA,,NA,-0.112073,-0.084863
2.52,9.305040,-68.269344,NA,NA,,NA,-0.111673,-0.081510
2.524,9.361632,-68.288688,NA,NA,,NA,-0.111803,-0.073797
2.528,9.410352,-67.922736,NA,NA,,NA,-0.113377,-0.072758
2.532,9.368448,-67.830768,NA,NA,,NA,-0.116605,-0.078030
2.536,9.312768,-68.208288,NA,NA,,NA,-0.120886,-0.079509
2.54,9.349872,-68.338176,NA,NA,,NA,-0.125067,-0.079240
2.544,9.394944,-68.008992,NA,NA,,NA,-0.127706,-0.087920
2.548,9.388320,-67.795872,NA,NA,,NA,-0.127185,-0.099913
2.552,9.321936,-68.134272,NA,NA,,NA,-0.121908,-0.098026
2.556,9.364224,-68.346816,NA,NA,,NA,-0.110768,-0.080772
2.56,9.439152,-68.033280,NA,NA,,NA,-0.093738,-0.059610
2.564,9.470208,-67.708752,NA,NA,,NA,-0.072271,-0.036249
2.568,9.429888,-67.952592,NA,NA,,NA,-0.049236,-0.006842
2.572,9.444288,-68.253792,NA,NA,,NA,-0.028161,0.022101
2.576,9.508272,-68.021184,NA,NA,,NA,-0.011876,0.042346
2.58,9.529296,-67.647792,NA,NA,,NA,-0.001244,0.054325
2.584,9.498144,-67.833600,NA,NA,,NA,0.005302,0.056327
2.588,9.493104,-68.200032,NA,NA,,NA,0.010951,0.044840
2.592,9.558864,-68.039904,NA,NA,,NA,0.018647,0.033535
2.596,9.608352,-67.615008,NA,NA,,NA,0.028358,0.045521
2.6,9.586608,-67.697280,NA,NA,,NA,0.037402,0.074483
2.604,9.585264,-68.086464,NA,NA,,NA,0.041177,0.089897
2.608,9.636528,-68.002176,NA,NA,,NA,0.035957,0.074288
2.612,9.623328,-67.636176,NA,NA,,NA,0.020832,0.039460
2.616,9.528672,-67.708032,NA,NA,,NA,-0.002291,0.004349
2.62,9.479616,-68.126304,NA,NA,,NA,-0.030127,-0.023616
2.624,9.507360,-68.167968,NA,NA,,NA,-0.059375,-0.047764
2.628,9.545184,-67.791024,NA,NA,,NA,-0.087209,-0.076773
2.632,9.469248,-67.737216,NA,NA,,NA,-0.111258,-0.114547
2.636,9.412176,-68.123232,NA,NA,,NA,-0.129837,-0.149117
2.64,9.463104,-68.233488,NA,NA,,NA,-0.142624,-0.162431
2.644,9.472320,-67.935072,NA,NA,,NA,-0.150970,-0.154298
2.648,9.414624,-67.768224,NA,NA,,NA,-0.157103,-0.143815
2.652,9.403344,-68.047200,NA,NA,,NA,-0.162698,-0.145693
2.656,9.463296,-68.215968,NA,NA,,NA,-0.168061,-0.156691
2.66,9.508032,-67.930800,NA,NA,,NA,-0.172852,-0.165131
2.664,9.507792,-67.664016,NA,NA,,NA,-0.177984,-0.164035
2.668,9.466272,-67.909488,NA,NA,,NA,-0.186837,-0.155610
2.672,9.470928,-68.191872,NA,NA,,NA,-0.203643,-0.151071
2.676,9.503520,-67.971696,NA,NA,,NA,-0.228689,-0.166864
2.68,9.467040,-67.673568,NA,NA,,NA,-0.252849,-0.212858
2.684,9.344112,-67.921008,NA,NA,,NA,-0.255389,-0.274800
2.688,9.338112,-68.282688,NA,NA,,NA,-0.201016,-0.308375
2.692,9.502800,-68.005104,NA,NA,,NA,-0.078415,-0.237734
2.696,9.736416,-67.426416,NA,NA,,NA,0.127971,-0.015147
2.7,9.993888,-67.218624,NA,NA,,NA,0.401624,0.352189
2.704,10.444848,-67.127232,NA,NA,,NA,0.700812,0.780059
2.708,10.892832,-66.657600,NA,NA,,NA,0.968710,1.144928
2.712,11.103552,-66.105648,NA,NA,,NA,1.149952,1.358230
2.716,11.082912,-66.097920,NA,NA,,NA,1.206952,1.403409
2.72,10.945104,-66.603120,NA,NA,,NA,1.130670,1.295732
2.724,10.722192,-66.868176,NA,NA,,NA,0.943087,1.037573
2.728,10.445904,-66.838896,NA,NA,,NA,0.690170,0.655600
2.732,9.984000,-67.157616,NA,NA,,NA,0.427218,0.258838
2.736,9.624096,-67.831968,NA,NA,,NA,0.201677,-0.013460
2.74,9.605808,-67.996608,NA,NA,,NA,0.039903,-0.117553
2.744,9.644112,-67.663200,NA,NA,,NA,-0.056547,-0.128381
2.748,9.638688,-67.448688,NA,NA,,NA,-0.104229,-0.132062
2.752,9.597648,-67.752912,NA,NA,,NA,-0.125662,-0.149657
2.756,9.646704,-67.942176,NA,NA,,NA,-0.138666,-0.169094
2.76,9.681264,-67.661808,NA,NA,,NA,-0.151694,-0.188760
2.764,9.623760,-67.405968,NA,NA,,NA,-0.165287,-0.210220
2.768,9.567024,-67.684464,NA,NA,,NA,-0.176575,-0.227281
2.772,9.583104,-67.988976,NA,NA,,NA,-0.183281,-0.234465
2.776,9.630240,-67.747296,NA,NA,,NA,-0.185359,-0.228938
2.78,9.637824,-67.396656,NA,NA,,NA,-0.184549,-0.211707
2.784,9.587904,-67.584624,NA,NA,,NA,-0.186459,-0.209212
2.788,9.582576,-67.944048,NA,NA,,NA,-0.185598,-0.211786
2.792,9.637872,-67.772400,NA,NA,,NA,-0.185986,-0.223659
2.796,9.652032,-67.383840,NA,NA,,NA,-0.186911,-0.227226
2.8,9.593664,-67.495776,NA,NA,,NA,-0.187069,-0.225451
2.804,9.606384,-67.880976,NA,NA,,NA,-0.185089,-0.230723
2.808,9.673584,-67.782336,NA,NA,,NA,-0.180071,-0.233409
2.812,9.672720,-67.407936,NA,NA,,NA,-0.172142,-0.215658
2.816,9.619440,-67.445760,NA,NA,,NA,-0.162593,-0.186680
2.82,9.593664,-67.825488,NA,NA,,NA,-0.153202,-0.172042
2.824,9.665760,-67.811472,NA,NA,,NA,-0.145277,-0.176105
2.828,9.714048,-67.420848,NA,NA,,NA,-0.139157,-0.180840
2.832,9.681168,-67.331712,NA,NA,,NA,-0.134383,-0.173963
2.836,9.673536,-67.668720,NA,NA,,NA,-0.130160,-0.159031
2.84,9.735552,-67.752192,NA,NA,,NA,-0.125536,-0.144615
2.844,9.767904,-67.430400,NA,NA,,NA,-0.119189,-0.136245
2.848,9.710208,-67.279200,NA,NA,,NA,-0.109585,-0.133126
2.852,9.696432,-67.571808,NA,NA,,NA,-0.095946,-0.125988
2.856,9.755808,-67.726176,NA,NA,,NA,-0.079145,-0.104873
2.86,9.800352,-67.434768,NA,NA,,NA,-0.061419,-0.073442
2.864,9.793296,-67.168992,NA,NA,,NA,-0.044825,-0.048377
2.868,9.801216,-67.408560,NA,NA,,NA,-0.029487,-0.039166
2.872,9.855168,-67.635072,NA,NA,,NA,-0.013117,-0.033910
2.876,9.918768,-67.381056,NA,NA,,NA,0.007572,-0.012477
2.88,9.933840,-67.063296,NA,NA,,NA,0.037536,0.049232
2.884,9.942048,-67.205136,NA,NA,,NA,0.070396,0.095638
2.888,9.971664,-67.511232,NA,NA,,NA,0.106245,0.134771
2.892,10.034160,-67.335120,NA,NA,,NA,0.141521,0.169133
2.896,10.085376,-66.933648,NA,NA,,NA,0.173619,0.205054
2.9,10.066800,-67.019376,NA,NA,,NA,0.201401,0.239656
2.904,10.086672,-67.360368,NA,NA,,NA,0.224708,0.267207
2.908,10.167456,-67.227792,NA,NA,,NA,0.243490,0.288594
2.912,10.204464,-66.846912,NA,NA,,NA,0.257069,0.307144
2.916,10.175808,-66.855984,NA,NA,,NA,0.264005,0.322202
2.92,10.140720,-67.236912,NA,NA,,NA,0.262610,0.329968
2.924,10.175136,-67.264608,NA,NA,,NA,0.251667,0.325674
2.928,10.222560,-66.898848,NA,NA,,NA,0.231044,0.307506
2.932,10.143840,-66.855168,NA,NA,,NA,0.202014,0.281013
2.936,10.079280,-67.258992,NA,NA,,NA,0.167192,0.251269
2.94,10.064928,-67.407936,NA,NA,,NA,0.130017,0.213238
2.944,10.065312,-67.139328,NA,NA,,NA,0.093817,0.166317
2.948,9.993648,-67.011504,NA,NA,,NA,0.060854,0.129847
2.952,9.917424,-67.367232,NA,NA,,NA,0.031906,0.117724
2.956,9.945600,-67.588416,NA,NA,,NA,0.006693,0.109464
2.96,9.944784,-67.351104,NA,NA,,NA,-0.015268,0.080251
2.964,9.886032,-67.123968,NA,NA,,NA,-0.034207,0.045093
2.968,9.833136,-67.388400,NA,NA,,NA,-0.050401,0.034536
2.972,9.852192,-67.681296,NA,NA,,NA,-0.064472,0.042468
2.976,9.897456,-67.462608,NA,NA,,NA,-0.080063,0.046682
2.98,9.878976,-67.142064,NA,NA,,NA,-0.090594,0.023831
2.984,9.806016,-67.367952,NA,NA,,NA,-0.098091,0.000132
2.988,9.810000,-67.718736,NA,NA,,NA,-0.101269,-0.008004
2.992,9.868608,-67.540608,NA,NA,,NA,-0.100187,0.002469
2.996,9.889056,-67.158432,NA,NA,,NA,-0.096820,0.023515
3.0,9.840144,-67.284576,NA,NA,,NA,-0.094211,0.034602
3.004,9.853344,-67.651488,NA,NA,,NA,-0.094765,0.021024
3.008,9.920208,-67.560624,NA,NA,,NA,-0.098852,-0.002298
3.012,9.925056,-67.184592,NA,NA,,NA,-0.104707,-0.010632
3.016,9.852384,-67.219728,NA,NA,,NA,-0.109588,-0.006676
3.02,9.831360,-67.608912,NA,NA,,NA,-0.111127,-0.008205
3.024,9.920400,-67.584000,NA,NA,,NA,-0.108155,-0.012104
3.028,9.927408,-67.224192,NA,NA,,NA,-0.101007,-0.004083
3.032,9.839520,-67.197600,NA,NA,,NA,-0.091439,0.011246
3.036,9.828336,-67.548912,NA,NA,,NA,-0.082193,0.021071
3.04,9.882096,-67.627056,NA,NA,,NA,-0.076204,0.027442
3.044,9.923856,-67.292112,NA,NA,,NA,-0.075428,0.032818
3.048,9.892512,-67.134576,NA,NA,,NA,-0.079777,0.023735
3.052,9.849360,-67.450944,NA,NA,,NA,-0.087038,-0.005279
3.056,9.926928,-67.604064,NA,NA,,NA,-0.094135,-0.031745
3.06,9.958128,-67.317552,NA,NA,,NA,-0.098917,-0.033690
3.064,9.884016,-67.107408,NA,NA,,NA,-0.101163,-0.021634
3.068,9.852000,-67.357392,NA,NA,,NA,-0.102097,-0.021009
3.072,9.926688,-67.592928,NA,NA,,NA,-0.102581,-0.052860
3.076,9.974928,-67.356672,NA,NA,,NA,-0.103512,-0.067754
3.08,9.941808,-67.075296,NA,NA,,NA,-0.103934,-0.074274
3.084,9.883440,-67.273728,NA,NA,,NA,-0.103077,-0.076821
3.088,9.916416,-67.581264,NA,NA,,NA,-0.100816,-0.079158
3.092,9.962256,-67.411584,NA,NA,,NA,-0.097720,-0.077831
3.096,9.954624,-67.059408,NA,NA,,NA,-0.094775,-0.071292
3.1,9.916512,-67.177056,NA,NA,,NA,-0.093091,-0.065309
3.104,9.911424,-67.542960,NA,NA,,NA,-0.093522,-0.067352
3.108,9.981168,-67.437408,NA,NA,,NA,-0.096245,-0.080298
3.112,9.987600,-67.073568,NA,NA,,NA,-0.100553,-0.099063
3.116,9.928176,-67.111056,NA,NA,,NA,-0.104988,-0.111654
3.12,9.890976,-67.496688,NA,NA,,NA,-0.107725,-0.112279
3.124,9.956016,-67.480416,NA,NA,,NA,-0.107017,-0.112399
3.128,9.997344,-67.102944,NA,NA,,NA,-0.101652,-0.122313
3.132,9.935760,-67.046736,NA,NA,,NA,-0.091474,-0.125986
3.136,9.939696,-67.357488,NA,NA,,NA,-0.077675,-0.101740
3.14,10.046592,-67.394112,NA,NA,,NA,-0.062445,-0.064186
3.144,10.116384,-67.039392,NA,NA,,NA,-0.048008,-0.048403
3.148,10.056384,-66.889536,NA,NA,,NA,-0.035656,-0.054287
3.152,10.020576,-67.219248,NA,NA,,NA,-0.025335,-0.050450
3.156,10.096752,-67.362576,NA,NA,,NA,-0.015861,-0.032595
3.16,10.108560,-67.086768,NA,NA,,NA,-0.005574,-0.028071
3.164,10.069872,-66.835008,NA,NA,,NA,0.006795,-0.039946
3.168,10.068528,-67.064976,NA,NA,,NA,0.021240,-0.037163
3.172,10.144992,-67.284576,NA,NA,,NA,0.035243,-0.010947
3.176,10.211760,-67.021824,NA,NA,,NA,0.044893,0.016046
3.18,10.198320,-66.695232,NA,NA,,NA,0.045789,0.021796
3.184,10.120896,-66.915360,NA,NA,,NA,0.035451,0.006890
3.188,10.114224,-67.281792,NA,NA,,NA,0.014780,-0.023985
3.192,10.138464,-67.123488,NA,NA,,NA,-0.012341,-0.067767
3.196,10.138080,-66.766512,NA,NA,,NA,-0.041120,-0.112180
3.2,10.033200,-66.947568,NA,NA,,NA,-0.068136,-0.142763
3.204,9.978144,-67.374384,NA,NA,,NA,-0.092312,-0.158730
3.208,10.023216,-67.292736,NA,NA,,NA,-0.114156,-0.171598
3.212,10.026096,-66.917280,NA,NA,,NA,-0.134080,-0.193722
3.216,9.956496,-66.964368,NA,NA,,NA,-0.151295,-0.227411
3.22,9.925200,-67.361568,NA,NA,,NA,-0.163940,-0.256699
3.224,10.000128,-67.349376,NA,NA,,NA,-0.170115,-0.259101
3.228,10.033728,-66.979680,NA,NA,,NA,-0.169326,-0.235487
3.232,9.984864,-66.928272,NA,NA,,NA,-0.163425,-0.213003
3.236,9.971952,-67.279392,NA,NA,,NA,-0.156444,-0.208896
3.24,10.010688,-67.359456,NA,NA,,NA,-0.153705,-0.211097
3.244,10.021440,-67.044960,NA,NA,,NA,-0.160395,-0.204973
3.248,9.964224,-66.921072,NA,NA,,NA,-0.179135,-0.200094
3.252,9.928368,-67.246608,NA,NA,,NA,-0.206673,-0.217809
3.256,9.931872,-67.436784,NA,NA,,NA,-0.230850,-0.262077
3.26,9.884976,-67.232256,NA,NA,,NA,-0.229945,-0.309180
3.264,9.838272,-67.030320,NA,NA,,NA,-0.173345,-0.285112
3.268,9.943248,-67.149216,NA,NA,,NA,-0.045093,-0.205591
3.272,10.212672,-67.173984,NA,NA,,NA,0.164364,0.006793
3.276,10.578768,-66.608400,NA,NA,,NA,0.436712,0.362208
3.28,11.040288,-65.846016,NA,NA,,NA,0.729344,0.792875
3.284,11.347056,-65.686224,NA,NA,,NA,0.985653,1.163629
3.288,11.509152,-65.866032,NA,NA,,NA,1.151758,1.363053
3.292,11.590752,-65.685456,NA,NA,,NA,1.192646,1.376523
3.296,11.460240,-65.487648,NA,NA,,NA,1.101968,1.246512
3.3,11.142576,-65.886384,NA,NA,,NA,0.903351,0.994149
3.304,10.791696,-66.578832,NA,NA,,NA,0.643143,0.633536
3.308,10.412736,-66.919296,NA,NA,,NA,0.376626,0.244369
3.312,10.170432,-66.806592,NA,NA,,NA,0.151839,-0.042312
3.316,10.055904,-66.901200,NA,NA,,NA,-0.003821,-0.154432
3.32,10.019424,-67.287216,NA,NA,,NA,-0.088584,-0.138934
3.324,10.090752,-67.246896,NA,NA,,NA,-0.120576,-0.096358
3.328,10.113216,-66.894912,NA,NA,,NA,-0.125441,-0.082504
3.332,10.031616,-66.871920,NA,NA,,NA,-0.124448,-0.088499
